        BT    Band20    Band21    Band22    Band23    Band24    Band25    Band27    Band28    Band29    Band31    Band32    Band33    Band34    Band35    Band36
     320.2   1.09482   1.52357   1.47597   1.68146   2.89041   3.12902  10.99302  12.29651  13.65877  12.63653  11.55870  10.03115   9.67130   9.41553   9.10537
     320.3   1.09886   1.52893   1.48119   1.68728   2.89949   3.13869  11.01583  12.32006  13.68137  12.65292  11.57252  10.04207   9.68161   9.42542   9.11478
     320.4   1.10292   1.53430   1.48642   1.69311   2.90858   3.14838  11.03868  12.34365  13.70400  12.66933  11.58636  10.05299   9.69193   9.43532   9.12418
     320.5   1.10698   1.53969   1.49167   1.69897   2.91770   3.15809  11.06155  12.36726  13.72665  12.68574  11.60020  10.06392   9.70225   9.44522   9.13359
     320.6   1.11106   1.54510   1.49693   1.70483   2.92684   3.16783  11.08446  12.39091  13.74932  12.70217  11.61405  10.07485   9.71257   9.45513   9.14301
     320.7   1.11515   1.55052   1.50221   1.71072   2.93601   3.17759  11.10741  12.41458  13.77202  12.71860  11.62791  10.08579   9.72290   9.46504   9.15243
     320.8   1.11926   1.55595   1.50750   1.71662   2.94519   3.18738  11.13038  12.43829  13.79474  12.73505  11.64177  10.09673   9.73324   9.47496   9.16185
     320.9   1.12337   1.56141   1.51281   1.72254   2.95441   3.19719  11.15339  12.46203  13.81748  12.75151  11.65565  10.10768   9.74358   9.48488   9.17128
     321.0   1.12750   1.56687   1.51813   1.72848   2.96364   3.20702  11.17644  12.48579  13.84025  12.76798  11.66953  10.11864   9.75392   9.49480   9.18071
     321.1   1.13164   1.57236   1.52347   1.73443   2.97290   3.21688  11.19951  12.50959  13.86304  12.78446  11.68342  10.12960   9.76427   9.50473   9.19015
     321.2   1.13580   1.57786   1.52883   1.74040   2.98218   3.22676  11.22262  12.53342  13.88585  12.80096  11.69732  10.14056   9.77463   9.51467   9.19959
     321.3   1.13996   1.58337   1.53420   1.74639   2.99148   3.23667  11.24577  12.55728  13.90869  12.81746  11.71123  10.15153   9.78499   9.52461   9.20904
     321.4   1.14414   1.58890   1.53958   1.75239   3.00081   3.24660  11.26894  12.58117  13.93155  12.83398  11.72514  10.16251   9.79535   9.53455   9.21848
     321.5   1.14833   1.59445   1.54498   1.75841   3.01015   3.25656  11.29215  12.60509  13.95443  12.85051  11.73907  10.17349   9.80572   9.54450   9.22794
     321.6   1.15254   1.60001   1.55040   1.76445   3.01953   3.26653  11.31540  12.62904  13.97734  12.86704  11.75300  10.18448   9.81610   9.55446   9.23740
     321.7   1.15676   1.60559   1.55583   1.77050   3.02892   3.27654  11.33867  12.65302  14.00027  12.88359  11.76694  10.19547   9.82648   9.56441   9.24686
     321.8   1.16099   1.61118   1.56128   1.77657   3.03834   3.28657  11.36198  12.67704  14.02323  12.90016  11.78089  10.20647   9.83686   9.57438   9.25632
     321.9   1.16523   1.61679   1.56674   1.78266   3.04779   3.29662  11.38533  12.70108  14.04621  12.91673  11.79485  10.21748   9.84725   9.58434   9.26579
     322.0   1.16949   1.62242   1.57222   1.78876   3.05725   3.30670  11.40870  12.72516  14.06921  12.93331  11.80881  10.22849   9.85765   9.59432   9.27527
     322.1   1.17375   1.62806   1.57772   1.79489   3.06674   3.31680  11.43211  12.74926  14.09223  12.94991  11.82279  10.23950   9.86805   9.60429   9.28475
     322.2   1.17804   1.63372   1.58323   1.80102   3.07626   3.32692  11.45556  12.77340  14.11528  12.96652  11.83677  10.25052   9.87845   9.61427   9.29423
     322.3   1.18233   1.63939   1.58876   1.80718   3.08579   3.33707  11.47904  12.79756  14.13836  12.98314  11.85076  10.26155   9.88886   9.62426   9.30372
     322.4   1.18664   1.64508   1.59430   1.81335   3.09535   3.34725  11.50255  12.82176  14.16145  12.99977  11.86476  10.27258   9.89927   9.63425   9.31321
     322.5   1.19096   1.65079   1.59986   1.81954   3.10494   3.35745  11.52609  12.84599  14.18457  13.01641  11.87876  10.28361   9.90969   9.64425   9.32271
     322.6   1.19529   1.65651   1.60543   1.82575   3.11455   3.36767  11.54967  12.87025  14.20772  13.03306  11.89278  10.29466   9.92012   9.65424   9.33221
     322.7   1.19964   1.66225   1.61102   1.83198   3.12418   3.37792  11.57329  12.89454  14.23088  13.04972  11.90680  10.30570   9.93055   9.66425   9.34171
     322.8   1.20400   1.66801   1.61663   1.83822   3.13383   3.38820  11.59693  12.91886  14.25407  13.06640  11.92084  10.31676   9.94098   9.67426   9.35122
     322.9   1.20837   1.67378   1.62225   1.84448   3.14351   3.39850  11.62061  12.94321  14.27729  13.08309  11.93487  10.32782   9.95142   9.68427   9.36073
     323.0   1.21276   1.67957   1.62789   1.85076   3.15322   3.40882  11.64433  12.96760  14.30053  13.09978  11.94892  10.33888   9.96186   9.69429   9.37025
     323.1   1.21716   1.68537   1.63355   1.85705   3.16294   3.41917  11.66807  12.99201  14.32379  13.11649  11.96298  10.34995   9.97231   9.70431   9.37977
     323.2   1.22157   1.69120   1.63922   1.86337   3.17270   3.42954  11.69185  13.01645  14.34708  13.13321  11.97704  10.36102   9.98276   9.71434   9.38929
     323.3   1.22600   1.69703   1.64490   1.86970   3.18247   3.43994  11.71567  13.04093  14.37038  13.14995  11.99112  10.37210   9.99322   9.72437   9.39882
     323.4   1.23044   1.70289   1.65061   1.87604   3.19227   3.45037  11.73952  13.06544  14.39372  13.16669  12.00520  10.38319  10.00369   9.73441   9.40835
     323.5   1.23489   1.70876   1.65633   1.88241   3.20209   3.46082  11.76340  13.08998  14.41707  13.18344  12.01929  10.39428  10.01415   9.74445   9.41789
     323.6   1.23936   1.71465   1.66206   1.88879   3.21194   3.47129  11.78732  13.11454  14.44045  13.20021  12.03338  10.40537  10.02463   9.75449   9.42743
     323.7   1.24384   1.72055   1.66781   1.89519   3.22181   3.48179  11.81127  13.13914  14.46386  13.21699  12.04749  10.41648  10.03510   9.76454   9.43698
     323.8   1.24833   1.72647   1.67358   1.90161   3.23171   3.49232  11.83525  13.16377  14.48728  13.23378  12.06160  10.42758  10.04559   9.77460   9.44653
     323.9   1.25284   1.73241   1.67937   1.90805   3.24163   3.50287  11.85927  13.18844  14.51074  13.25058  12.07573  10.43870  10.05607   9.78465   9.45608
     324.0   1.25736   1.73836   1.68517   1.91450   3.25157   3.51344  11.88332  13.21313  14.53421  13.26739  12.08986  10.44981  10.06657   9.79472   9.46564
     324.1   1.26189   1.74433   1.69099   1.92097   3.26154   3.52404  11.90741  13.23785  14.55771  13.28421  12.10400  10.46094  10.07707   9.80479   9.47521
     324.2   1.26644   1.75032   1.69682   1.92746   3.27154   3.53467  11.93153  13.26261  14.58123  13.30104  12.11814  10.47206  10.08757   9.81486   9.48477
     324.3   1.27100   1.75633   1.70267   1.93397   3.28155   3.54532  11.95569  13.28740  14.60478  13.31789  12.13230  10.48320  10.09807   9.82494   9.49434
     324.4   1.27557   1.76235   1.70854   1.94049   3.29160   3.55600  11.97987  13.31221  14.62835  13.33475  12.14646  10.49434  10.10859   9.83502   9.50392
     324.5   1.28016   1.76839   1.71442   1.94704   3.30166   3.56670  12.00410  13.33706  14.65194  13.35161  12.16063  10.50548  10.11910   9.84510   9.51350
     324.6   1.28476   1.77444   1.72032   1.95360   3.31175   3.57743  12.02835  13.36194  14.67556  13.36849  12.17481  10.51663  10.12963   9.85519   9.52308
     324.7   1.28938   1.78051   1.72624   1.96018   3.32187   3.58818  12.05264  13.38685  14.69920  13.38538  12.18900  10.52779  10.14015   9.86529   9.53267
     324.8   1.29400   1.78660   1.73217   1.96678   3.33201   3.59896  12.07697  13.41180  14.72286  13.40229  12.20320  10.53895  10.15068   9.87539   9.54226
     324.9   1.29865   1.79271   1.73812   1.97339   3.34218   3.60977  12.10133  13.43677  14.74655  13.41920  12.21740  10.55012  10.16122   9.88549   9.55186
     325.0   1.30330   1.79883   1.74409   1.98003   3.35237   3.62060  12.12572  13.46177  14.77026  13.43612  12.23161  10.56129  10.17176   9.89560   9.56146
     325.1   1.30797   1.80497   1.75007   1.98668   3.36258   3.63146  12.15015  13.48681  14.79400  13.45306  12.24583  10.57246  10.18231   9.90572   9.57106
     325.2   1.31266   1.81113   1.75607   1.99335   3.37282   3.64234  12.17461  13.51188  14.81776  13.47001  12.26006  10.58365  10.19286   9.91583   9.58067
     325.3   1.31736   1.81731   1.76209   2.00004   3.38308   3.65325  12.19911  13.53698  14.84154  13.48697  12.27430  10.59483  10.20342   9.92596   9.59028
     325.4   1.32207   1.82350   1.76813   2.00674   3.39337   3.66419  12.22364  13.56211  14.86535  13.50394  12.28854  10.60603  10.21398   9.93608   9.59990
     325.5   1.32679   1.82971   1.77418   2.01347   3.40369   3.67515  12.24820  13.58727  14.88918  13.52092  12.30280  10.61723  10.22454   9.94622   9.60952
     325.6   1.33153   1.83594   1.78025   2.02021   3.41403   3.68613  12.27280  13.61246  14.91303  13.53791  12.31706  10.62843  10.23511   9.95635   9.61915
     325.7   1.33629   1.84218   1.78633   2.02697   3.42439   3.69715  12.29744  13.63768  14.93691  13.55491  12.33133  10.63964  10.24569   9.96649   9.62878
     325.8   1.34106   1.84844   1.79244   2.03375   3.43478   3.70818  12.32210  13.66294  14.96081  13.57193  12.34561  10.65085  10.25627   9.97664   9.63841
     325.9   1.34584   1.85472   1.79855   2.04055   3.44520   3.71925  12.34681  13.68822  14.98474  13.58895  12.35989  10.66207  10.26685   9.98679   9.64805
     326.0   1.35063   1.86102   1.80469   2.04737   3.45564   3.73034  12.37154  13.71354  15.00869  13.60599  12.37419  10.67330  10.27744   9.99694   9.65769
     326.1   1.35544   1.86733   1.81085   2.05421   3.46610   3.74146  12.39631  13.73889  15.03266  13.62304  12.38849  10.68453  10.28804  10.00710   9.66734
     326.2   1.36027   1.87366   1.81702   2.06106   3.47659   3.75260  12.42112  13.76427  15.05666  13.64010  12.40280  10.69577  10.29864  10.01726   9.67699
     326.3   1.36511   1.88001   1.82320   2.06793   3.48711   3.76377  12.44596  13.78968  15.08068  13.65717  12.41712  10.70701  10.30924  10.02743   9.68664
     326.4   1.36996   1.88638   1.82941   2.07483   3.49765   3.77497  12.47084  13.81513  15.10473  13.67425  12.43145  10.71825  10.31985  10.03760   9.69630
     326.5   1.37483   1.89276   1.83563   2.08174   3.50821   3.78619  12.49574  13.84060  15.12879  13.69135  12.44578  10.72951  10.33047  10.04778   9.70596
     326.6   1.37971   1.89917   1.84187   2.08867   3.51880   3.79744  12.52069  13.86611  15.15289  13.70845  12.46013  10.74076  10.34109  10.05796   9.71563
     326.7   1.38460   1.90559   1.84813   2.09562   3.52942   3.80872  12.54567  13.89165  15.17700  13.72557  12.47448  10.75203  10.35171  10.06815   9.72530
     326.8   1.38951   1.91202   1.85441   2.10258   3.54006   3.82002  12.57068  13.91722  15.20114  13.74270  12.48884  10.76329  10.36234  10.07834   9.73497
     326.9   1.39444   1.91848   1.86070   2.10957   3.55073   3.83135  12.59573  13.94282  15.22531  13.75984  12.50320  10.77457  10.37297  10.08853   9.74465
     327.0   1.39938   1.92495   1.86701   2.11657   3.56143   3.84271  12.62081  13.96845  15.24949  13.77699  12.51758  10.78585  10.38361  10.09873   9.75433
     327.1   1.40433   1.93144   1.87334   2.12360   3.57214   3.85409  12.64593  13.99412  15.27371  13.79415  12.53196  10.79713  10.39426  10.10894   9.76402
     327.2   1.40930   1.93795   1.87968   2.13064   3.58289   3.86550  12.67108  14.01981  15.29794  13.81132  12.54636  10.80842  10.40490  10.11914   9.77371
     327.3   1.41428   1.94448   1.88604   2.13770   3.59366   3.87693  12.69626  14.04554  15.32220  13.82851  12.56076  10.81972  10.41556  10.12936   9.78341
     327.4   1.41928   1.95103   1.89242   2.14478   3.60446   3.88840  12.72149  14.07130  15.34648  13.84570  12.57517  10.83102  10.42621  10.13957   9.79311
     327.5   1.42429   1.95759   1.89882   2.15188   3.61528   3.89989  12.74674  14.09709  15.37079  13.86291  12.58958  10.84232  10.43688  10.14980   9.80281
     327.6   1.42932   1.96417   1.90524   2.15900   3.62613   3.91140  12.77203  14.12291  15.39512  13.88013  12.60401  10.85363  10.44754  10.16002   9.81252
     327.7   1.43436   1.97077   1.91167   2.16614   3.63700   3.92295  12.79736  14.14876  15.41948  13.89736  12.61844  10.86495  10.45822  10.17025   9.82223
     327.8   1.43941   1.97739   1.91812   2.17330   3.64790   3.93452  12.82272  14.17465  15.44386  13.91460  12.63288  10.87627  10.46889  10.18049   9.83195
     327.9   1.44449   1.98402   1.92459   2.18048   3.65883   3.94612  12.84811  14.20057  15.46826  13.93185  12.64733  10.88760  10.47958  10.19073   9.84167
     328.0   1.44957   1.99067   1.93108   2.18767   3.66978   3.95774  12.87354  14.22652  15.49269  13.94911  12.66179  10.89893  10.49026  10.20097   9.85139
     328.1   1.45467   1.99735   1.93758   2.19489   3.68076   3.96939  12.89901  14.25250  15.51714  13.96639  12.67625  10.91027  10.50095  10.21122   9.86112
     328.2   1.45979   2.00404   1.94411   2.20212   3.69176   3.98107  12.92451  14.27851  15.54161  13.98367  12.69073  10.92161  10.51165  10.22148   9.87085
     328.3   1.46492   2.01074   1.95065   2.20938   3.70279   3.99278  12.95004  14.30455  15.56611  14.00097  12.70521  10.93296  10.52235  10.23173   9.88059
     328.4   1.47006   2.01747   1.95721   2.21665   3.71385   4.00451  12.97561  14.33063  15.59063  14.01828  12.71970  10.94431  10.53306  10.24200   9.89033
     328.5   1.47522   2.02422   1.96378   2.22395   3.72493   4.01627  13.00122  14.35674  15.61518  14.03560  12.73420  10.95567  10.54377  10.25226   9.90008
     328.6   1.48039   2.03098   1.97038   2.23126   3.73604   4.02806  13.02686  14.38288  15.63975  14.05293  12.74871  10.96703  10.55449  10.26253   9.90983
     328.7   1.48558   2.03776   1.97699   2.23859   3.74718   4.03988  13.05253  14.40905  15.66434  14.07027  12.76322  10.97840  10.56521  10.27281   9.91958
     328.8   1.49079   2.04456   1.98362   2.24594   3.75834   4.05172  13.07824  14.43525  15.68896  14.08762  12.77774  10.98978  10.57593  10.28309   9.92934
     328.9   1.49601   2.05138   1.99027   2.25332   3.76953   4.06359  13.10399  14.46149  15.71360  14.10499  12.79227  11.00116  10.58666  10.29337   9.93910
     329.0   1.50124   2.05822   1.99694   2.26071   3.78074   4.07549  13.12977  14.48775  15.73827  14.12236  12.80681  11.01254  10.59740  10.30366   9.94886
     329.1   1.50649   2.06508   2.00362   2.26812   3.79198   4.08741  13.15558  14.51405  15.76296  14.13975  12.82136  11.02393  10.60814  10.31396   9.95863
     329.2   1.51176   2.07195   2.01033   2.27555   3.80325   4.09937  13.18143  14.54038  15.78767  14.15715  12.83591  11.03533  10.61888  10.32425   9.96840
     329.3   1.51704   2.07884   2.01705   2.28300   3.81455   4.11135  13.20732  14.56674  15.81241  14.17456  12.85048  11.04673  10.62963  10.33456   9.97818
     329.4   1.52233   2.08576   2.02379   2.29047   3.82587   4.12336  13.23324  14.59314  15.83717  14.19198  12.86505  11.05814  10.64038  10.34486   9.98796
     329.5   1.52764   2.09269   2.03055   2.29796   3.83722   4.13539  13.25919  14.61956  15.86195  14.20941  12.87963  11.06955  10.65114  10.35518   9.99775
     329.6   1.53297   2.09964   2.03733   2.30547   3.84859   4.14746  13.28518  14.64602  15.88676  14.22685  12.89421  11.08097  10.66191  10.36549  10.00754
     329.7   1.53831   2.10661   2.04412   2.31300   3.85999   4.15955  13.31121  14.67251  15.91160  14.24431  12.90881  11.09239  10.67267  10.37581  10.01733
     329.8   1.54367   2.11359   2.05094   2.32055   3.87142   4.17167  13.33727  14.69903  15.93645  14.26177  12.92341  11.10382  10.68345  10.38614  10.02713
     329.9   1.54904   2.12060   2.05777   2.32812   3.88288   4.18382  13.36337  14.72559  15.96134  14.27925  12.93803  11.11525  10.69423  10.39647  10.03693
     330.0   1.55443   2.12763   2.06462   2.33571   3.89436   4.19599  13.38950  14.75217  15.98624  14.29674  12.95265  11.12669  10.70501  10.40680  10.04674
     330.1   1.55983   2.13467   2.07149   2.34333   3.90587   4.20820  13.41567  14.77879  16.01117  14.31424  12.96727  11.13813  10.71580  10.41714  10.05655
     330.2   1.56525   2.14174   2.07838   2.35096   3.91740   4.22043  13.44187  14.80544  16.03612  14.33175  12.98191  11.14958  10.72659  10.42748  10.06636
     330.3   1.57068   2.14882   2.08529   2.35861   3.92897   4.23269  13.46811  14.83212  16.06110  14.34927  12.99655  11.16103  10.73739  10.43783  10.07618
     330.4   1.57613   2.15592   2.09222   2.36628   3.94056   4.24498  13.49438  14.85884  16.08610  14.36680  13.01121  11.17249  10.74819  10.44818  10.08601
     330.5   1.58160   2.16304   2.09916   2.37397   3.95218   4.25730  13.52069  14.88558  16.11113  14.38435  13.02587  11.18396  10.75899  10.45853  10.09583
     330.6   1.58708   2.17018   2.10613   2.38168   3.96382   4.26964  13.54704  14.91236  16.13618  14.40190  13.04053  11.19543  10.76981  10.46890  10.10566
     330.7   1.59258   2.17734   2.11311   2.38942   3.97549   4.28201  13.57342  14.93917  16.16125  14.41947  13.05521  11.20690  10.78062  10.47926  10.11550
     330.8   1.59809   2.18452   2.12011   2.39717   3.98719   4.29442  13.59983  14.96602  16.18635  14.43705  13.06990  11.21838  10.79144  10.48963  10.12534
     330.9   1.60362   2.19172   2.12714   2.40494   3.99892   4.30685  13.62628  14.99289  16.21147  14.45464  13.08459  11.22987  10.80227  10.50000  10.13518
     331.0   1.60916   2.19893   2.13418   2.41274   4.01067   4.31930  13.65277  15.01980  16.23661  14.47224  13.09929  11.24136  10.81310  10.51038  10.14503
     331.1   1.61472   2.20617   2.14123   2.42055   4.02245   4.33179  13.67929  15.04674  16.26178  14.48985  13.11400  11.25285  10.82393  10.52076  10.15488
     331.2   1.62030   2.21343   2.14831   2.42838   4.03426   4.34431  13.70585  15.07371  16.28698  14.50747  13.12871  11.26436  10.83477  10.53115  10.16473
     331.3   1.62589   2.22070   2.15541   2.43624   4.04610   4.35685  13.73244  15.10071  16.31220  14.52510  13.14344  11.27586  10.84562  10.54154  10.17459
     331.4   1.63150   2.22800   2.16253   2.44412   4.05796   4.36942  13.75907  15.12775  16.33744  14.54275  13.15817  11.28737  10.85647  10.55194  10.18445
     331.5   1.63712   2.23531   2.16966   2.45201   4.06985   4.38202  13.78574  15.15481  16.36270  14.56041  13.17291  11.29889  10.86732  10.56234  10.19432
     331.6   1.64276   2.24265   2.17682   2.45993   4.08177   4.39465  13.81244  15.18191  16.38799  14.57807  13.18766  11.31041  10.87818  10.57274  10.20419
     331.7   1.64841   2.25000   2.18399   2.46787   4.09372   4.40731  13.83917  15.20904  16.41331  14.59575  13.20242  11.32194  10.88905  10.58315  10.21407
     331.8   1.65408   2.25738   2.19118   2.47583   4.10570   4.42000  13.86595  15.23621  16.43865  14.61344  13.21719  11.33348  10.89991  10.59357  10.22395
     331.9   1.65977   2.26477   2.19840   2.48381   4.11770   4.43272  13.89275  15.26341  16.46401  14.63114  13.23196  11.34501  10.91079  10.60398  10.23383
     332.0   1.66548   2.27218   2.20563   2.49181   4.12973   4.44546  13.91960  15.29063  16.48939  14.64885  13.24674  11.35656  10.92167  10.61441  10.24372
     332.1   1.67120   2.27961   2.21288   2.49983   4.14179   4.45824  13.94647  15.31790  16.51480  14.66658  13.26153  11.36811  10.93255  10.62483  10.25361
     332.2   1.67693   2.28707   2.22015   2.50787   4.15387   4.47104  13.97339  15.34519  16.54024  14.68431  13.27633  11.37966  10.94344  10.63526  10.26351
     332.3   1.68268   2.29454   2.22744   2.51594   4.16599   4.48387  14.00034  15.37252  16.56570  14.70206  13.29113  11.39122  10.95433  10.64570  10.27340
     332.4   1.68845   2.30203   2.23475   2.52402   4.17813   4.49673  14.02733  15.39987  16.59118  14.71982  13.30595  11.40278  10.96522  10.65614  10.28331
     332.5   1.69424   2.30954   2.24208   2.53213   4.19030   4.50962  14.05435  15.42726  16.61669  14.73758  13.32077  11.41435  10.97613  10.66658  10.29322
     332.6   1.70004   2.31708   2.24943   2.54026   4.20250   4.52254  14.08141  15.45469  16.64222  14.75536  13.33560  11.42593  10.98703  10.67703  10.30313
     332.7   1.70586   2.32463   2.25680   2.54840   4.21472   4.53549  14.10850  15.48214  16.66777  14.77315  13.35043  11.43751  10.99794  10.68749  10.31304
     332.8   1.71169   2.33220   2.26419   2.55657   4.22698   4.54847  14.13563  15.50963  16.69335  14.79096  13.36528  11.44909  11.00886  10.69794  10.32296
     332.9   1.71754   2.33979   2.27160   2.56477   4.23926   4.56148  14.16280  15.53715  16.71895  14.80877  13.38013  11.46068  11.01978  10.70840  10.33289
     333.0   1.72341   2.34741   2.27903   2.57298   4.25157   4.57452  14.19000  15.56470  16.74458  14.82659  13.39500  11.47228  11.03071  10.71887  10.34281
     333.1   1.72929   2.35504   2.28647   2.58121   4.26391   4.58758  14.21724  15.59229  16.77023  14.84443  13.40987  11.48388  11.04164  10.72934  10.35275
     333.2   1.73519   2.36269   2.29394   2.58947   4.27628   4.60068  14.24451  15.61991  16.79591  14.86227  13.42474  11.49549  11.05257  10.73982  10.36268
     333.3   1.74111   2.37037   2.30143   2.59774   4.28868   4.61380  14.27182  15.64756  16.82161  14.88013  13.43963  11.50710  11.06351  10.75030  10.37262
     333.4   1.74704   2.37806   2.30894   2.60604   4.30110   4.62696  14.29917  15.67524  16.84733  14.89800  13.45452  11.51871  11.07445  10.76078  10.38257
     333.5   1.75299   2.38577   2.31646   2.61436   4.31355   4.64014  14.32655  15.70295  16.87308  14.91588  13.46942  11.53034  11.08540  10.77127  10.39251
     333.6   1.75896   2.39351   2.32401   2.62270   4.32604   4.65336  14.35397  15.73070  16.89885  14.93377  13.48433  11.54196  11.09636  10.78176  10.40246
     333.7   1.76494   2.40126   2.33158   2.63106   4.33855   4.66660  14.38142  15.75848  16.92465  14.95167  13.49925  11.55360  11.10732  10.79226  10.41242
     333.8   1.77094   2.40904   2.33917   2.63945   4.35108   4.67987  14.40891  15.78629  16.95047  14.96959  13.51418  11.56523  11.11828  10.80276  10.42238
     333.9   1.77695   2.41683   2.34677   2.64785   4.36365   4.69318  14.43644  15.81414  16.97631  14.98751  13.52911  11.57688  11.12925  10.81327  10.43234
     334.0   1.78299   2.42465   2.35440   2.65628   4.37625   4.70651  14.46400  15.84202  17.00218  15.00545  13.54405  11.58852  11.14022  10.82378  10.44231
     334.1   1.78904   2.43249   2.36205   2.66473   4.38887   4.71987  14.49160  15.86993  17.02808  15.02339  13.55900  11.60018  11.15120  10.83429  10.45228
     334.2   1.79511   2.44034   2.36972   2.67320   4.40153   4.73326  14.51923  15.89787  17.05399  15.04135  13.57396  11.61184  11.16218  10.84481  10.46226
     334.3   1.80119   2.44822   2.37741   2.68169   4.41421   4.74669  14.54691  15.92584  17.07993  15.05932  13.58893  11.62350  11.17317  10.85533  10.47224
     334.4   1.80729   2.45612   2.38512   2.69021   4.42692   4.76014  14.57461  15.95385  17.10590  15.07730  13.60390  11.63517  11.18416  10.86586  10.48222
     334.5   1.81341   2.46404   2.39285   2.69874   4.43966   4.77362  14.60236  15.98189  17.13189  15.09529  13.61888  11.64684  11.19515  10.87639  10.49221
     334.6   1.81955   2.47198   2.40060   2.70730   4.45243   4.78714  14.63014  16.00997  17.15790  15.11329  13.63387  11.65852  11.20615  10.88693  10.50220
     334.7   1.82570   2.47994   2.40837   2.71588   4.46523   4.80068  14.65795  16.03807  17.18394  15.13131  13.64887  11.67021  11.21716  10.89747  10.51220
     334.8   1.83187   2.48792   2.41616   2.72449   4.47806   4.81425  14.68581  16.06621  17.21000  15.14933  13.66388  11.68190  11.22817  10.90802  10.52220
     334.9   1.83805   2.49593   2.42397   2.73311   4.49092   4.82786  14.71370  16.09438  17.23609  15.16737  13.67889  11.69359  11.23918  10.91857  10.53220
     335.0   1.84426   2.50395   2.43180   2.74176   4.50381   4.84149  14.74162  16.12259  17.26220  15.18542  13.69391  11.70529  11.25020  10.92912  10.54221
     335.1   1.85048   2.51200   2.43965   2.75043   4.51672   4.85515  14.76958  16.15082  17.28834  15.20347  13.70894  11.71699  11.26123  10.93968  10.55222
     335.2   1.85672   2.52006   2.44753   2.75912   4.52967   4.86885  14.79758  16.17909  17.31449  15.22154  13.72398  11.72871  11.27226  10.95024  10.56224
     335.3   1.86297   2.52815   2.45542   2.76783   4.54264   4.88257  14.82562  16.20739  17.34068  15.23962  13.73903  11.74042  11.28329  10.96081  10.57226
     335.4   1.86925   2.53626   2.46334   2.77657   4.55565   4.89633  14.85369  16.23573  17.36689  15.25771  13.75408  11.75214  11.29433  10.97138  10.58228
     335.5   1.87554   2.54439   2.47127   2.78533   4.56868   4.91011  14.88180  16.26410  17.39312  15.27582  13.76914  11.76387  11.30537  10.98196  10.59231
     335.6   1.88184   2.55254   2.47923   2.79411   4.58174   4.92393  14.90994  16.29250  17.41937  15.29393  13.78421  11.77560  11.31642  10.99254  10.60234
     335.7   1.88817   2.56071   2.48720   2.80291   4.59483   4.93778  14.93812  16.32093  17.44565  15.31206  13.79929  11.78733  11.32747  11.00312  10.61238
     335.8   1.89451   2.56890   2.49520   2.81173   4.60796   4.95166  14.96634  16.34940  17.47196  15.33019  13.81438  11.79908  11.33853  11.01371  10.62242
     335.9   1.90087   2.57711   2.50322   2.82058   4.62111   4.96556  14.99459  16.37790  17.49829  15.34834  13.82947  11.81082  11.34959  11.02430  10.63246
     336.0   1.90725   2.58535   2.51126   2.82945   4.63429   4.97950  15.02289  16.40643  17.52464  15.36650  13.84457  11.82257  11.36066  11.03490  10.64251
     336.1   1.91365   2.59361   2.51932   2.83835   4.64750   4.99347  15.05121  16.43499  17.55102  15.38467  13.85968  11.83433  11.37173  11.04550  10.65256
     336.2   1.92006   2.60189   2.52740   2.84726   4.66074   5.00748  15.07958  16.46359  17.57742  15.40285  13.87480  11.84609  11.38280  11.05611  10.66262
     336.3   1.92649   2.61019   2.53551   2.85620   4.67401   5.02151  15.10798  16.49222  17.60385  15.42104  13.88993  11.85786  11.39388  11.06672  10.67268
     336.4   1.93294   2.61851   2.54363   2.86516   4.68731   5.03557  15.13642  16.52089  17.63030  15.43924  13.90506  11.86963  11.40497  11.07733  10.68274
     336.5   1.93941   2.62685   2.55178   2.87415   4.70064   5.04966  15.16489  16.54958  17.65677  15.45746  13.92020  11.88141  11.41606  11.08795  10.69281
     336.6   1.94589   2.63522   2.55994   2.88315   4.71400   5.06379  15.19340  16.57831  17.68327  15.47568  13.93535  11.89319  11.42715  11.09858  10.70288
     336.7   1.95239   2.64360   2.56813   2.89218   4.72739   5.07794  15.22195  16.60707  17.70979  15.49392  13.95051  11.90498  11.43825  11.10920  10.71295
     336.8   1.95891   2.65201   2.57634   2.90124   4.74081   5.09213  15.25053  16.63587  17.73634  15.51216  13.96567  11.91677  11.44935  11.11984  10.72303
     336.9   1.96545   2.66044   2.58457   2.91031   4.75426   5.10635  15.27915  16.66470  17.76291  15.53042  13.98085  11.92857  11.46046  11.13047  10.73312
     337.0   1.97200   2.66889   2.59282   2.91941   4.76775   5.12060  15.30781  16.69356  17.78951  15.54869  13.99603  11.94037  11.47157  11.14111  10.74321
     337.1   1.97858   2.67736   2.60110   2.92853   4.78126   5.13488  15.33651  16.72245  17.81613  15.56697  14.01122  11.95218  11.48269  11.15176  10.75330
     337.2   1.98517   2.68586   2.60939   2.93768   4.79480   5.14919  15.36524  16.75138  17.84277  15.58526  14.02641  11.96400  11.49381  11.16241  10.76339
     337.3   1.99178   2.69438   2.61771   2.94684   4.80837   5.16354  15.39401  16.78034  17.86944  15.60357  14.04162  11.97581  11.50494  11.17306  10.77349
     337.4   1.99841   2.70291   2.62605   2.95603   4.82197   5.17791  15.42281  16.80933  17.89613  15.62188  14.05683  11.98764  11.51607  11.18372  10.78359
     337.5   2.00505   2.71148   2.63440   2.96525   4.83560   5.19232  15.45165  16.83836  17.92285  15.64020  14.07205  11.99947  11.52721  11.19438  10.79370
